city,state,Latitude,Longitude,"Accuracy Score","Accuracy Type",Number,Street,"Unit Type","Unit Number",City,State,County,Zip,Country,Source
Grafton,"West Virginia",39.336266,-80.015686,1,place,,,,,Grafton,WV,"Taylor County",26354,US,"TIGER/Line® dataset from the US Census Bureau"
Hinton,"West Virginia",37.645544,-80.864634,1,place,,,,,Hinton,WV,"Summers County",25951,US,"TIGER/Line® dataset from the US Census Bureau"
Kenova,"West Virginia",38.356931,-82.525529,1,place,,,,,Kenova,WV,"Wayne County",25530,US,"TIGER/Line® dataset from the US Census Bureau"
Keyser,"West Virginia",39.452686,-78.892554,1,place,,,,,Keyser,WV,"Mineral County",26726,US,"TIGER/Line® dataset from the US Census Bureau"
Piedmont,"West Virginia",39.48037,-79.04781,1,place,,,,,Piedmont,WV,"Mineral County",26750,US,"TIGER/Line® dataset from the US Census Bureau"
Ridgeley,"West Virginia",39.64148,-78.77446,1,place,,,,,Ridgeley,WV,"Mineral County",26753,US,"TIGER/Line® dataset from the US Census Bureau"
Kingwood,"West Virginia",39.471673,-79.67596,1,place,,,,,Kingwood,WV,"Preston County",26537,US,"TIGER/Line® dataset from the US Census Bureau"
"Terra Alta","West Virginia",39.430634,-79.519679,1,place,,,,,"Terra Alta",WV,"Preston County",26764,US,"TIGER/Line® dataset from the US Census Bureau"
Lewisburg,"West Virginia",37.844155,-80.538781,1,place,,,,,Lewisburg,WV,"Greenbrier County",24901,US,"TIGER/Line® dataset from the US Census Bureau"
Ronceverte,"West Virginia",37.744709,-80.454189,1,place,,,,,Ronceverte,WV,"Greenbrier County",24970,US,"TIGER/Line® dataset from the US Census Bureau"
Logan,"West Virginia",37.84871,-81.99346,1,place,,,,,Logan,WV,"Logan County",25601,US,"TIGER/Line® dataset from the US Census Bureau"
Madison,"West Virginia",38.063165,-81.818718,1,place,,,,,Madison,WV,"Boone County",25130,US,"TIGER/Line® dataset from the US Census Bureau"
Marlinton,"West Virginia",38.258638,-80.104625,1,place,,,,,Marlinton,WV,"Pocahontas County",24954,US,"TIGER/Line® dataset from the US Census Bureau"
Martinsburg,"West Virginia",39.456903,-77.972754,1,place,,,,,Martinsburg,WV,"Berkeley County",25401,US,"TIGER/Line® dataset from the US Census Bureau"
Montgomery,"West Virginia",38.172523,-81.322175,1,place,,,,,Montgomery,WV,"Fayette County",25136,US,"TIGER/Line® dataset from the US Census Bureau"
"Mount Hope","West Virginia",37.878948,-81.207573,1,place,,,,,"Mount Hope",WV,"Fayette County",25880,US,"TIGER/Line® dataset from the US Census Bureau"
"Oak Hill","West Virginia",37.950702,-81.11705,1,place,,,,,"Oak Hill",WV,"Fayette County",25901,US,"TIGER/Line® dataset from the US Census Bureau"
Moorefield,"West Virginia",39.06233,-78.96947,1,place,,,,,Moorefield,WV,"Hardy County",26836,US,"TIGER/Line® dataset from the US Census Bureau"
Morgantown,"West Virginia",39.609911,-79.983141,1,place,,,,,Morgantown,WV,"Monongalia County",26501,US,"TIGER/Line® dataset from the US Census Bureau"
Mullens,"West Virginia",37.58317,-81.38038,1,place,,,,,Mullens,WV,"Wyoming County",25882,US,"TIGER/Line® dataset from the US Census Bureau"
"New Martinsville","West Virginia",39.611459,-80.817928,1,place,,,,,"New Martinsville",WV,"Wetzel County",26155,US,"TIGER/Line® dataset from the US Census Bureau"
Parkersburg,"West Virginia",39.286315,-81.55477,1,place,,,,,Parkersburg,WV,"Wood County",26101,US,"TIGER/Line® dataset from the US Census Bureau"
Williamstown,"West Virginia",39.367796,-81.455899,1,place,,,,,Williamstown,WV,"Wood County",26187,US,"TIGER/Line® dataset from the US Census Bureau"
Pennsboro,"West Virginia",39.279104,-81.001944,1,place,,,,,Pennsboro,WV,"Ritchie County",26415,US,"TIGER/Line® dataset from the US Census Bureau"
"Point Pleasant","West Virginia",38.871527,-82.098592,1,place,,,,,"Point Pleasant",WV,"Mason County",25550,US,"TIGER/Line® dataset from the US Census Bureau"
Ravenswood,"West Virginia",38.98882,-81.713983,1,place,,,,,Ravenswood,WV,"Jackson County",26164,US,"TIGER/Line® dataset from the US Census Bureau"
Ripley,"West Virginia",38.791845,-81.728065,1,place,,,,,Ripley,WV,"Jackson County",25271,US,"TIGER/Line® dataset from the US Census Bureau"
Romney,"West Virginia",39.34487,-78.758487,1,place,,,,,Romney,WV,"Hampshire County",26757,US,"TIGER/Line® dataset from the US Census Bureau"
"Saint Marys","West Virginia",39.39174,-81.20511,1,place,,,,,"Saint Marys",WV,"Pleasants County",26170,US,"TIGER/Line® dataset from the US Census Bureau"
Sistersville,"West Virginia",39.541445,-80.975638,1,place,,,,,Sistersville,WV,"Tyler County",26175,US,"TIGER/Line® dataset from the US Census Bureau"
Spencer,"West Virginia",38.777675,-81.364262,1,place,,,,,Spencer,WV,"Roane County",25276,US,"TIGER/Line® dataset from the US Census Bureau"
"West Union","West Virginia",39.296522,-80.774491,1,place,,,,,"West Union",WV,"Doddridge County",26456,US,"TIGER/Line® dataset from the US Census Bureau"
Weston,"West Virginia",39.042331,-80.447878,1,place,,,,,Weston,WV,"Lewis County",26452,US,"TIGER/Line® dataset from the US Census Bureau"
Wheeling,"West Virginia",40.102703,-80.647599,1,place,,,,,Wheeling,WV,"Ohio County",26003,US,"TIGER/Line® dataset from the US Census Bureau"
Williamson,"West Virginia",37.702526,-82.26002,1,place,,,,,Williamson,WV,"Mingo County",25661,US,"TIGER/Line® dataset from the US Census Bureau"
Ableman,Wisconsin,44.340837,-89.73492,0.67,place,,,,,"Wisconsin Rapids",WI,"Wood County",54494,US,"TIGER/Line® dataset from the US Census Bureau"
Baraboo,Wisconsin,43.47109,-89.74429,1,place,,,,,Baraboo,WI,"Sauk County",53913,US,"TIGER/Line® dataset from the US Census Bureau"
"Prairie du Sac",Wisconsin,43.28693,-89.72401,1,place,,,,,"Prairie Du Sac",WI,"Sauk County",53578,US,"TIGER/Line® dataset from the US Census Bureau"
Reedsburg,Wisconsin,43.393767,-89.95589,1,place,,,,,Reedsburg,WI,"Sauk County",53958,US,"TIGER/Line® dataset from the US Census Bureau"
"Sauk City",Wisconsin,43.251127,-89.89584,1,place,,,,,"Sauk City",WI,"Sauk County",53583,US,"TIGER/Line® dataset from the US Census Bureau"
"Spring Green",Wisconsin,43.230001,-90.040066,1,place,,,,,"Spring Green",WI,"Sauk County",53588,US,"TIGER/Line® dataset from the US Census Bureau"
Ahnapee,Wisconsin,44.340837,-89.73492,0.67,place,,,,,"Wisconsin Rapids",WI,"Wood County",54494,US,"TIGER/Line® dataset from the US Census Bureau"
Algoma,Wisconsin,44.596017,-87.540266,1,place,,,,,Algoma,WI,"Kewaunee County",54201,US,"TIGER/Line® dataset from the US Census Bureau"
Kewaunee,Wisconsin,44.438185,-87.592719,1,place,,,,,Kewaunee,WI,"Kewaunee County",54216,US,"TIGER/Line® dataset from the US Census Bureau"
Albany,Wisconsin,42.712827,-89.45123,1,place,,,,,Albany,WI,"Green County",53502,US,"TIGER/Line® dataset from the US Census Bureau"
Brodhead,Wisconsin,42.61834,-89.37623,1,place,,,,,Brodhead,WI,"Green County",53520,US,"TIGER/Line® dataset from the US Census Bureau"
Monroe,Wisconsin,42.612966,-89.656994,1,place,,,,,Monroe,WI,"Green County",53566,US,"TIGER/Line® dataset from the US Census Bureau"
Monticello,Wisconsin,42.74305,-89.621013,1,place,,,,,Monticello,WI,"Green County",53570,US,"TIGER/Line® dataset from the US Census Bureau"
"New Glarus",Wisconsin,42.816273,-89.651287,1,place,,,,,"New Glarus",WI,"Green County",53574,US,"TIGER/Line® dataset from the US Census Bureau"
Alma,Wisconsin,44.346721,-91.836481,1,place,,,,,Alma,WI,"Buffalo County",54610,US,"TIGER/Line® dataset from the US Census Bureau"
"Fountain City",Wisconsin,44.170774,-91.674962,1,place,,,,,"Fountain City",WI,"Buffalo County",54629,US,"TIGER/Line® dataset from the US Census Bureau"
Mondovi,Wisconsin,44.48773,-91.68068,1,place,,,,,Mondovi,WI,"Buffalo County",54755,US,"TIGER/Line® dataset from the US Census Bureau"
Altoona,Wisconsin,44.803612,-91.442253,1,place,,,,,Altoona,WI,"Eau Claire County",54720,US,"TIGER/Line® dataset from the US Census Bureau"
Augusta,Wisconsin,44.726811,-91.212598,1,place,,,,,Augusta,WI,"Eau Claire County",54722,US,"TIGER/Line® dataset from the US Census Bureau"
"Eau Claire",Wisconsin,44.75653,-91.473097,1,place,,,,,"Eau Claire",WI,"Eau Claire County",54701,US,"TIGER/Line® dataset from the US Census Bureau"
Fairchild,Wisconsin,44.60024,-90.96293,1,place,,,,,Fairchild,WI,"Eau Claire County",54741,US,"TIGER/Line® dataset from the US Census Bureau"
Amery,Wisconsin,45.348566,-92.401379,1,place,,,,,Amery,WI,"Polk County",54001,US,"TIGER/Line® dataset from the US Census Bureau"
Frederic,Wisconsin,45.65912,-92.46714,1,place,,,,,Frederic,WI,"Polk County",54837,US,"TIGER/Line® dataset from the US Census Bureau"
Osceola,Wisconsin,45.283783,-92.535618,1,place,,,,,Osceola,WI,"Polk County",54020,US,"TIGER/Line® dataset from the US Census Bureau"
"Saint Croix Falls",Wisconsin,45.509689,-92.611733,1,place,,,,,"Saint Croix Falls",WI,"Polk County",54024,US,"TIGER/Line® dataset from the US Census Bureau"
Amherst,Wisconsin,44.393087,-89.335313,1,place,,,,,Amherst,WI,"Portage County",54406,US,"TIGER/Line® dataset from the US Census Bureau"
"Stevens Point",Wisconsin,44.510664,-89.638254,1,place,,,,,"Stevens Point",WI,"Portage County",54481,US,"TIGER/Line® dataset from the US Census Bureau"
Antigo,Wisconsin,45.160809,-89.093942,1,place,,,,,Antigo,WI,"Langlade County",54409,US,"TIGER/Line® dataset from the US Census Bureau"
Elcho,Wisconsin,45.413361,-89.143347,1,place,,,,,Elcho,WI,"Langlade County",54428,US,"TIGER/Line® dataset from the US Census Bureau"
Seymour,Wisconsin,44.51499,-88.33038,1,place,,,,,Seymour,WI,"Outagamie County",54165,US,"TIGER/Line® dataset from the US Census Bureau"
Appleton,Wisconsin,44.275702,-88.370856,1,place,,,,,Appleton,WI,"Outagamie County",54911,US,"TIGER/Line® dataset from the US Census Bureau"
"Black Creek",Wisconsin,44.470235,-88.454719,1,place,,,,,"Black Creek",WI,"Outagamie County",54106,US,"TIGER/Line® dataset from the US Census Bureau"
Hortonville,Wisconsin,44.342058,-88.588244,1,place,,,,,Hortonville,WI,"Outagamie County",54944,US,"TIGER/Line® dataset from the US Census Bureau"
Kaukauna,Wisconsin,44.27804,-88.27205,1,place,,,,,Kaukauna,WI,"Outagamie County",54130,US,"TIGER/Line® dataset from the US Census Bureau"
"Little Chute",Wisconsin,44.294746,-88.316305,1,place,,,,,"Little Chute",WI,"Outagamie County",54140,US,"TIGER/Line® dataset from the US Census Bureau"
Arcadia,Wisconsin,44.251711,-91.387699,1,place,,,,,Arcadia,WI,"Trempealeau County",54612,US,"TIGER/Line® dataset from the US Census Bureau"
Blair,Wisconsin,44.251701,-91.264753,1,place,,,,,Blair,WI,"Trempealeau County",54616,US,"TIGER/Line® dataset from the US Census Bureau"
Galesville,Wisconsin,44.094809,-91.339528,1,place,,,,,Galesville,WI,"Trempealeau County",54630,US,"TIGER/Line® dataset from the US Census Bureau"
Independence,Wisconsin,44.356483,-91.443718,1,place,,,,,Independence,WI,"Trempealeau County",54747,US,"TIGER/Line® dataset from the US Census Bureau"
Trempealeau,Wisconsin,44.076755,-91.460168,1,place,,,,,Trempealeau,WI,"Trempealeau County",54661,US,"TIGER/Line® dataset from the US Census Bureau"
Argyle,Wisconsin,42.690143,-89.922697,1,place,,,,,Argyle,WI,"Lafayette County",53504,US,"TIGER/Line® dataset from the US Census Bureau"
Darlington,Wisconsin,42.69112,-90.134781,1,place,,,,,Darlington,WI,"Lafayette County",53530,US,"TIGER/Line® dataset from the US Census Bureau"
Shullsburg,Wisconsin,42.57334,-90.23096,1,place,,,,,Shullsburg,WI,"Lafayette County",53586,US,"TIGER/Line® dataset from the US Census Bureau"
Ashland,Wisconsin,46.558577,-90.738773,1,place,,,,,Ashland,WI,"Ashland County",54806,US,"TIGER/Line® dataset from the US Census Bureau"
Mellen,Wisconsin,46.320677,-90.746141,1,place,,,,,Mellen,WI,"Ashland County",54546,US,"TIGER/Line® dataset from the US Census Bureau"
Baldwin,Wisconsin,44.96663,-92.37436,1,place,,,,,Baldwin,WI,"St. Croix County",54002,US,"TIGER/Line® dataset from the US Census Bureau"
"Glenwood City",Wisconsin,45.060365,-92.248403,1,place,,,,,"Glenwood City",WI,"St. Croix County",54013,US,"TIGER/Line® dataset from the US Census Bureau"
Hammond,Wisconsin,44.966939,-92.456512,1,place,,,,,Hammond,WI,"St. Croix County",54015,US,"TIGER/Line® dataset from the US Census Bureau"
Hudson,Wisconsin,44.97469,-92.75687,1,place,,,,,Hudson,WI,"St. Croix County",54016,US,"TIGER/Line® dataset from the US Census Bureau"
"New Richmond",Wisconsin,45.090925,-92.496993,1,place,,,,,"New Richmond",WI,"St. Croix County",54017,US,"TIGER/Line® dataset from the US Census Bureau"
Bangor,Wisconsin,43.89302,-90.99041,1,place,,,,,Bangor,WI,"La Crosse County",54614,US,"TIGER/Line® dataset from the US Census Bureau"
"La Crosse",Wisconsin,43.806197,-91.140529,1,place,,,,,"La Crosse",WI,"La Crosse County",54601,US,"TIGER/Line® dataset from the US Census Bureau"
Onalaska,Wisconsin,43.886664,-91.130399,1,place,,,,,Onalaska,WI,"La Crosse County",54650,US,"TIGER/Line® dataset from the US Census Bureau"
Rockland,Wisconsin,43.90636,-90.9193,1,place,,,,,Rockland,WI,"La Crosse County",54653,US,"TIGER/Line® dataset from the US Census Bureau"
"West Salem",Wisconsin,43.897572,-91.120198,1,place,,,,,"West Salem",WI,"La Crosse County",54669,US,"TIGER/Line® dataset from the US Census Bureau"
Barron,Wisconsin,45.40135,-91.84906,1,place,,,,,Barron,WI,"Barron County",54812,US,"TIGER/Line® dataset from the US Census Bureau"
Cumberland,Wisconsin,45.53218,-92.01935,1,place,,,,,Cumberland,WI,"Barron County",54829,US,"TIGER/Line® dataset from the US Census Bureau"
"Rice Lake",Wisconsin,45.519692,-91.826575,1,place,,,,,"Rice Lake",WI,"Barron County",54868,US,"TIGER/Line® dataset from the US Census Bureau"
Bayfield,Wisconsin,46.853517,-90.915934,1,place,,,,,Bayfield,WI,"Bayfield County",54814,US,"TIGER/Line® dataset from the US Census Bureau"
"Iron River",Wisconsin,46.599552,-91.437437,1,place,,,,,"Iron River",WI,"Bayfield County",54847,US,"TIGER/Line® dataset from the US Census Bureau"
Washburn,Wisconsin,46.697289,-90.904151,1,place,,,,,Washburn,WI,"Bayfield County",54891,US,"TIGER/Line® dataset from the US Census Bureau"
"Beaver Dam",Wisconsin,43.466482,-88.862852,1,place,,,,,"Beaver Dam",WI,"Dodge County",53916,US,"TIGER/Line® dataset from the US Census Bureau"
"Fox Lake",Wisconsin,43.568169,-88.895723,1,place,,,,,"Fox Lake",WI,"Dodge County",53933,US,"TIGER/Line® dataset from the US Census Bureau"
Horicon,Wisconsin,43.422045,-88.624268,1,place,,,,,Horicon,WI,"Dodge County",53032,US,"TIGER/Line® dataset from the US Census Bureau"
Hustisford,Wisconsin,43.330523,-88.603032,1,place,,,,,Hustisford,WI,"Dodge County",53034,US,"TIGER/Line® dataset from the US Census Bureau"
Juneau,Wisconsin,43.372221,-88.710157,1,place,,,,,Juneau,WI,"Dodge County",53039,US,"TIGER/Line® dataset from the US Census Bureau"
Mayville,Wisconsin,43.483463,-88.545925,1,place,,,,,Mayville,WI,"Dodge County",53050,US,"TIGER/Line® dataset from the US Census Bureau"
Rubicon,Wisconsin,43.34028,-88.4576,1,place,,,,,Rubicon,WI,"Dodge County",53078,US,"TIGER/Line® dataset from the US Census Bureau"
Woodland,Wisconsin,43.414202,-88.704914,1,place,,,,,Woodland,WI,"Dodge County",53099,US,"TIGER/Line® dataset from the US Census Bureau"
Belleville,Wisconsin,42.903829,-89.586339,1,place,,,,,Belleville,WI,"Dane County",53508,US,"TIGER/Line® dataset from the US Census Bureau"
"Black Earth",Wisconsin,43.13722,-89.74679,1,place,,,,,"Black Earth",WI,"Dane County",53515,US,"TIGER/Line® dataset from the US Census Bureau"
Cambridge,Wisconsin,42.987505,-89.080742,1,place,,,,,Cambridge,WI,"Dane County",53523,US,"TIGER/Line® dataset from the US Census Bureau"
Deerfield,Wisconsin,43.057662,-89.091798,1,place,,,,,Deerfield,WI,"Dane County",53531,US,"TIGER/Line® dataset from the US Census Bureau"
Madison,Wisconsin,43.06956,-89.423861,1,place,,,,,Madison,WI,"Dane County",53701,US,"TIGER/Line® dataset from the US Census Bureau"
Mazomanie,Wisconsin,43.190983,-89.729261,1,place,,,,,Mazomanie,WI,"Dane County",53560,US,"TIGER/Line® dataset from the US Census Bureau"
"Mount Horeb",Wisconsin,43.00861,-89.73846,1,place,,,,,"Mount Horeb",WI,"Dane County",53572,US,"TIGER/Line® dataset from the US Census Bureau"
Oregon,Wisconsin,42.933918,-89.389642,1,place,,,,,Oregon,WI,"Dane County",53575,US,"TIGER/Line® dataset from the US Census Bureau"
Stoughton,Wisconsin,42.931289,-89.168354,1,place,,,,,Stoughton,WI,"Dane County",53589,US,"TIGER/Line® dataset from the US Census Bureau"
"Sun Prairie",Wisconsin,43.195712,-89.209418,1,place,,,,,"Sun Prairie",WI,"Dane County",53590,US,"TIGER/Line® dataset from the US Census Bureau"
Beloit,Wisconsin,42.562039,-89.086045,1,place,,,,,Beloit,WI,"Rock County",53511,US,"TIGER/Line® dataset from the US Census Bureau"
Clinton,Wisconsin,42.56239,-88.859993,1,place,,,,,Clinton,WI,"Rock County",53525,US,"TIGER/Line® dataset from the US Census Bureau"
Edgerton,Wisconsin,42.803797,-89.101389,1,place,,,,,Edgerton,WI,"Rock County",53534,US,"TIGER/Line® dataset from the US Census Bureau"
Evansville,Wisconsin,42.766359,-89.250152,1,place,,,,,Evansville,WI,"Rock County",53536,US,"TIGER/Line® dataset from the US Census Bureau"
Hanover,Wisconsin,42.632325,-89.15942,1,place,,,,,Hanover,WI,"Rock County",53542,US,"TIGER/Line® dataset from the US Census Bureau"
Janesville,Wisconsin,42.738888,-89.0403,1,place,,,,,Janesville,WI,"Rock County",53545,US,"TIGER/Line® dataset from the US Census Bureau"
Milton,Wisconsin,42.77556,-88.944,1,place,,,,,Milton,WI,"Rock County",53563,US,"TIGER/Line® dataset from the US Census Bureau"
Orfordville,Wisconsin,42.614273,-89.233129,1,place,,,,,Orfordville,WI,"Rock County",53576,US,"TIGER/Line® dataset from the US Census Bureau"
Berlin,Wisconsin,43.915726,-89.027124,1,place,,,,,Berlin,WI,"Green Lake County",54923,US,"TIGER/Line® dataset from the US Census Bureau"
Markesan,Wisconsin,43.723578,-89.065361,1,place,,,,,Markesan,WI,"Green Lake County",53946,US,"TIGER/Line® dataset from the US Census Bureau"
Princeton,Wisconsin,43.832741,-89.122651,1,place,,,,,Princeton,WI,"Green Lake County",54968,US,"TIGER/Line® dataset from the US Census Bureau"
"Black River Falls",Wisconsin,44.295394,-90.83128,1,place,,,,,"Black River Falls",WI,"Jackson County",54615,US,"TIGER/Line® dataset from the US Census Bureau"
Merrillan,Wisconsin,44.436841,-90.796318,1,place,,,,,Merrillan,WI,"Jackson County",54754,US,"TIGER/Line® dataset from the US Census Bureau"
Bloomer,Wisconsin,45.10024,-91.48877,1,place,,,,,Bloomer,WI,"Chippewa County",54724,US,"TIGER/Line® dataset from the US Census Bureau"
Boyd,Wisconsin,44.95191,-91.03487,1,place,,,,,Boyd,WI,"Chippewa County",54726,US,"TIGER/Line® dataset from the US Census Bureau"
Cadott,Wisconsin,44.94802,-91.1507,1,place,,,,,Cadott,WI,"Chippewa County",54727,US,"TIGER/Line® dataset from the US Census Bureau"
"Chippewa Falls",Wisconsin,44.958689,-91.319492,1,place,,,,,"Chippewa Falls",WI,"Chippewa County",54729,US,"TIGER/Line® dataset from the US Census Bureau"
Stanley,Wisconsin,44.95997,-90.93708,1,place,,,,,Stanley,WI,"Chippewa County",54768,US,"TIGER/Line® dataset from the US Census Bureau"
Boscobel,Wisconsin,43.13443,-90.7054,1,place,,,,,Boscobel,WI,"Grant County",53805,US,"TIGER/Line® dataset from the US Census Bureau"
Cassville,Wisconsin,42.782451,-90.945303,1,place,,,,,Cassville,WI,"Grant County",53806,US,"TIGER/Line® dataset from the US Census Bureau"
"Cuba City",Wisconsin,42.60555,-90.42985,1,place,,,,,"Cuba City",WI,"Grant County",53807,US,"TIGER/Line® dataset from the US Census Bureau"
Fennimore,Wisconsin,42.9836,-90.6554,1,place,,,,,Fennimore,WI,"Grant County",53809,US,"TIGER/Line® dataset from the US Census Bureau"
Lancaster,Wisconsin,42.864155,-90.684965,1,place,,,,,Lancaster,WI,"Grant County",53813,US,"TIGER/Line® dataset from the US Census Bureau"
Montfort,Wisconsin,43.031263,-90.492475,1,place,,,,,Montfort,WI,"Grant County",53569,US,"TIGER/Line® dataset from the US Census Bureau"
Muscoda,Wisconsin,43.1234,-90.488423,1,place,,,,,Muscoda,WI,"Grant County",53573,US,"TIGER/Line® dataset from the US Census Bureau"
Platteville,Wisconsin,42.73416,-90.47846,1,place,,,,,Platteville,WI,"Grant County",53818,US,"TIGER/Line® dataset from the US Census Bureau"
Potosi,Wisconsin,42.692445,-90.731654,1,place,,,,,Potosi,WI,"Grant County",53820,US,"TIGER/Line® dataset from the US Census Bureau"
Brandon,Wisconsin,43.73526,-88.78122,1,place,,,,,Brandon,WI,"Fond du Lac County",53919,US,"TIGER/Line® dataset from the US Census Bureau"
Campbellsport,Wisconsin,43.59777,-88.27899,1,place,,,,,Campbellsport,WI,"Fond du Lac County",53010,US,"TIGER/Line® dataset from the US Census Bureau"
"Fond du Lac",Wisconsin,43.77366,-88.436782,1,place,,,,,"Fond Du Lac",WI,"Fond du Lac County",54935,US,"TIGER/Line® dataset from the US Census Bureau"
Ripon,Wisconsin,43.8422,-88.83594,1,place,,,,,Ripon,WI,"Fond du Lac County",54971,US,"TIGER/Line® dataset from the US Census Bureau"
Brillion,Wisconsin,44.163209,-88.133876,1,place,,,,,Brillion,WI,"Calumet County",54110,US,"TIGER/Line® dataset from the US Census Bureau"
Chilton,Wisconsin,44.020561,-88.185906,1,place,,,,,Chilton,WI,"Calumet County",53014,US,"TIGER/Line® dataset from the US Census Bureau"
"New Holstein",Wisconsin,43.949886,-88.101954,1,place,,,,,"New Holstein",WI,"Calumet County",53061,US,"TIGER/Line® dataset from the US Census Bureau"
Burlington,Wisconsin,42.692103,-88.228793,1,place,,,,,Burlington,WI,"Racine County",53105,US,"TIGER/Line® dataset from the US Census Bureau"
Racine,Wisconsin,42.727153,-87.675979,1,place,,,,,Racine,WI,"Racine County",53401,US,"TIGER/Line® dataset from the US Census Bureau"
"Union Grove",Wisconsin,42.739435,-88.083092,1,place,,,,,"Union Grove",WI,"Racine County",53182,US,"TIGER/Line® dataset from the US Census Bureau"
Waterford,Wisconsin,42.763168,-88.197361,1,place,,,,,Waterford,WI,"Racine County",53185,US,"TIGER/Line® dataset from the US Census Bureau"
Cambria,Wisconsin,43.550235,-89.15173,1,place,,,,,Cambria,WI,"Columbia County",53923,US,"TIGER/Line® dataset from the US Census Bureau"
"Fall River",Wisconsin,43.417126,-89.070459,1,place,,,,,"Fall River",WI,"Columbia County",53932,US,"TIGER/Line® dataset from the US Census Bureau"
Kilbourn,Wisconsin,44.93138,-91.021401,0.53,place,,,,,Colburn,WI,"Chippewa County",54726,US,"TIGER/Line® dataset from the US Census Bureau"
Lodi,Wisconsin,43.342813,-89.557023,1,place,,,,,Lodi,WI,"Columbia County",53555,US,"TIGER/Line® dataset from the US Census Bureau"
Pardeeville,Wisconsin,43.516772,-89.31459,1,place,,,,,Pardeeville,WI,"Columbia County",53954,US,"TIGER/Line® dataset from the US Census Bureau"
Portage,Wisconsin,43.53915,-89.46262,1,place,,,,,Portage,WI,"Columbia County",53901,US,"TIGER/Line® dataset from the US Census Bureau"
Grafton,Wisconsin,43.299956,-87.94104,1,place,,,,,Grafton,WI,"Ozaukee County",53024,US,"TIGER/Line® dataset from the US Census Bureau"
Cedarburg,Wisconsin,43.321475,-88.004033,1,place,,,,,Cedarburg,WI,"Ozaukee County",53012,US,"TIGER/Line® dataset from the US Census Bureau"
Fredonia,Wisconsin,43.477015,-87.961162,1,place,,,,,Fredonia,WI,"Ozaukee County",53021,US,"TIGER/Line® dataset from the US Census Bureau"
"Port Washington",Wisconsin,43.387702,-87.881232,1,place,,,,,"Port Washington",WI,"Ozaukee County",53074,US,"TIGER/Line® dataset from the US Census Bureau"
Thiensville,Wisconsin,43.235856,-87.981188,1,place,,,,,Thiensville,WI,"Ozaukee County",53092,US,"TIGER/Line® dataset from the US Census Bureau"
Clintonville,Wisconsin,44.62053,-88.76232,1,place,,,,,Clintonville,WI,"Waupaca County",54929,US,"TIGER/Line® dataset from the US Census Bureau"
Iola,Wisconsin,44.572209,-89.071142,1,place,,,,,Iola,WI,"Waupaca County",54945,US,"TIGER/Line® dataset from the US Census Bureau"
Marion,Wisconsin,44.67081,-88.88927,1,place,,,,,Marion,WI,"Waupaca County",54950,US,"TIGER/Line® dataset from the US Census Bureau"
Waupaca,Wisconsin,44.35803,-89.08595,1,place,,,,,Waupaca,WI,"Waupaca County",54981,US,"TIGER/Line® dataset from the US Census Bureau"
Weyauwega,Wisconsin,44.332498,-88.922821,1,place,,,,,Weyauwega,WI,"Waupaca County",54983,US,"TIGER/Line® dataset from the US Census Bureau"
Colby,Wisconsin,44.879977,-90.384734,1,place,,,,,Colby,WI,"Clark County",54421,US,"TIGER/Line® dataset from the US Census Bureau"
Columbus,Wisconsin,43.3569,-89.12088,1,place,,,,,Columbus,WI,"Columbia County",53925,US,"TIGER/Line® dataset from the US Census Bureau"
Crandon,Wisconsin,45.511846,-88.891846,1,place,,,,,Crandon,WI,"Forest County",54520,US,"TIGER/Line® dataset from the US Census Bureau"
Darien,Wisconsin,42.60168,-88.7076,1,place,,,,,Darien,WI,"Walworth County",53114,US,"TIGER/Line® dataset from the US Census Bureau"
Delavan,Wisconsin,42.641556,-88.653496,1,place,,,,,Delavan,WI,"Walworth County",53115,US,"TIGER/Line® dataset from the US Census Bureau"
"East Troy",Wisconsin,42.78529,-88.4051,1,place,,,,,"East Troy",WI,"Walworth County",53120,US,"TIGER/Line® dataset from the US Census Bureau"
Elkhorn,Wisconsin,42.671666,-88.563961,1,place,,,,,Elkhorn,WI,"Walworth County",53121,US,"TIGER/Line® dataset from the US Census Bureau"
"Genoa City",Wisconsin,42.49835,-88.32815,1,place,,,,,"Genoa City",WI,"Walworth County",53128,US,"TIGER/Line® dataset from the US Census Bureau"
"Lake Geneva",Wisconsin,42.617877,-88.52023,1,place,,,,,"Lake Geneva",WI,"Walworth County",53147,US,"TIGER/Line® dataset from the US Census Bureau"
Sharon,Wisconsin,42.50252,-88.72899,1,place,,,,,Sharon,WI,"Walworth County",53585,US,"TIGER/Line® dataset from the US Census Bureau"
"Troy Center",Wisconsin,42.809736,-88.465098,0.8,place,,,,,"Troy Center",WI,"Walworth County",53180,US,"TIGER/Line® dataset from the US Census Bureau"
Walworth,Wisconsin,42.561543,-88.597153,1,place,,,,,Walworth,WI,"Walworth County",53184,US,"TIGER/Line® dataset from the US Census Bureau"
Whitewater,Wisconsin,42.784255,-88.592559,1,place,,,,,Whitewater,WI,"Walworth County",53190,US,"TIGER/Line® dataset from the US Census Bureau"
"De Pere",Wisconsin,44.44888,-88.06038,1,place,,,,,"De Pere",WI,"Brown County",54115,US,"TIGER/Line® dataset from the US Census Bureau"
"Green Bay",Wisconsin,44.480778,-88.016063,1,place,,,,,"Green Bay",WI,"Brown County",54301,US,"TIGER/Line® dataset from the US Census Bureau"
